Year,Area harvested,Yield,Production,cloud_cover_01,snow_thickness_lwe_01,snow_thickness_01,vapour_pressure_01,2m_temperature_01,10m_wind_speed_01,2m_dewpoint_temperature_01,cloud_cover_02,snow_thickness_lwe_02,snow_thickness_02,vapour_pressure_02,2m_temperature_02,10m_wind_speed_02,2m_dewpoint_temperature_02,cloud_cover_03,snow_thickness_lwe_03,snow_thickness_03,vapour_pressure_03,2m_temperature_03,10m_wind_speed_03,2m_dewpoint_temperature_03,cloud_cover_04,snow_thickness_lwe_04,snow_thickness_04,vapour_pressure_04,2m_temperature_04,10m_wind_speed_04,2m_dewpoint_temperature_04,cloud_cover_05,snow_thickness_lwe_05,snow_thickness_05,vapour_pressure_05,2m_temperature_05,10m_wind_speed_05,2m_dewpoint_temperature_05,cloud_cover_06,snow_thickness_lwe_06,snow_thickness_06,vapour_pressure_06,2m_temperature_06,10m_wind_speed_06,2m_dewpoint_temperature_06,cloud_cover_07,snow_thickness_lwe_07,snow_thickness_07,vapour_pressure_07,2m_temperature_07,10m_wind_speed_07,2m_dewpoint_temperature_07,cloud_cover_08,snow_thickness_lwe_08,snow_thickness_08,vapour_pressure_08,2m_temperature_08,10m_wind_speed_08,2m_dewpoint_temperature_08,cloud_cover_09,snow_thickness_lwe_09,snow_thickness_09,vapour_pressure_09,2m_temperature_09,10m_wind_speed_09,2m_dewpoint_temperature_09,cloud_cover_10,snow_thickness_lwe_10,snow_thickness_10,vapour_pressure_10,2m_temperature_10,10m_wind_speed_10,2m_dewpoint_temperature_10,cloud_cover_11,snow_thickness_lwe_11,snow_thickness_11,vapour_pressure_11,2m_temperature_11,10m_wind_speed_11,2m_dewpoint_temperature_11,cloud_cover_12,snow_thickness_lwe_12,snow_thickness_12,vapour_pressure_12,2m_temperature_12,10m_wind_speed_12,2m_dewpoint_temperature_12,Country_Angola,"Country_China, mainland",Country_Ethiopia,Country_Indonesia,Country_Malawi,Country_Nigeria,Country_Uganda,Country_United Republic of Tanzania,Country_United States of America,Country_Viet Nam,cloud_cover_g0,cloud_cover_g1,cloud_cover_g2,cloud_cover_g3,cloud_cover,snow_thickness_lwe_g0,snow_thickness_lwe_g1,snow_thickness_lwe_g2,snow_thickness_lwe_g3,snow_thickness_lwe,snow_thickness_g0,snow_thickness_g1,snow_thickness_g2,snow_thickness_g3,snow_thickness,vapour_pressure_g0,vapour_pressure_g1,vapour_pressure_g2,vapour_pressure_g3,vapour_pressure,2m_temperature_g0,2m_temperature_g1,2m_temperature_g2,2m_temperature_g3,2m_temperature,10m_wind_speed_g0,10m_wind_speed_g1,10m_wind_speed_g2,10m_wind_speed_g3,10m_wind_speed,2m_dewpoint_temperature_g0,2m_dewpoint_temperature_g1,2m_dewpoint_temperature_g2,2m_dewpoint_temperature_g3,2m_dewpoint_temperature
2006,35329.0,210574.0,743937.0,0.453772157,0.63952142,3.183481932,6.207235336,280.3186951,3.685904741,270.9593201,0.458044946,0.774066806,3.461706638,5.423897743,279.1690979,3.483454227,268.6015015,0.533922434,0.903667271,4.002460957,7.202504158,282.7703857,3.856680393,272.9545288,0.42673263,0.682565272,2.463304281,9.667598724,288.9986877,3.805800438,277.1425171,0.389166683,0.157668158,0.461705327,11.78915977,292.78302,3.383291721,280.1279297,0.358408421,0.003638553,0.011564521,14.64211369,297.1166382,3.1094203,283.8931274,0.437895209,0.0,0.0,18.35211182,299.1313171,2.895589352,288.1160583,0.42862913,9.22e-07,2.2e-05,18.60569572,297.979187,2.733726263,288.0761719,0.375182718,0.006096556,0.039819416,14.35951614,293.3123779,2.96549201,283.6335754,0.401278943,0.032208078,0.203451842,11.02148151,288.2067871,3.265930653,279.4644165,0.403641194,0.076673545,0.466227412,8.164143562,283.7317505,3.320761204,274.7875671,0.433089912,0.32641089,2.064317703,6.609439373,279.182312,3.347788095,271.4494934,0,0,0,0,0,0,0,0,1,0,0.48191317899999997,0.3914359113333334,0.4139023523333334,0.4126700163333334,0.42498036475000006,0.7724184989999999,0.281290661,0.002032492666666667,0.14509750433333332,0.30020978924999997,3.5492165090000003,0.9788580429999999,0.013280472000000001,0.911332319,1.3631718357500002,6.277879079000001,12.032957394666667,17.10577456,8.598354815,11.003741462166667,280.75272623333336,292.9661153,296.80762733333336,283.70694986666666,288.55835468333333,3.6753464536666667,3.4328374863333333,2.864935875,3.3114933173333334,3.3211532830833335,270.8384501333333,280.38785806666664,286.6086018666667,275.2338256666667,278.26718393333334
2007,39417.0,207941.0,819641.0,0.493260682,0.79549557,4.608617783,5.881832123,276.4083862,3.429223537,269.7753296,0.469689846,0.802551866,4.144093513,5.652317047,278.1082458,3.60771203,269.3856506,0.468493313,0.49107188,2.13885951,8.415535927,285.1823425,3.535780907,274.8424683,0.449650407,0.244237363,0.95518595,8.691512108,286.6404419,3.796586037,275.8261108,0.416718632,0.100818761,0.375580251,12.23906517,292.3967896,3.34928298,280.9229431,0.409306794,0.009328538,0.032553375,15.27113819,296.4560852,3.146795988,284.0591431,0.465311021,0.0,0.0,18.03322601,298.0106201,2.72023654,287.5813599,0.367503017,0.0,0.0,19.07346153,299.0145874,2.817872286,288.6183777,0.339456916,0.00107618,0.007697438,15.85372353,295.1541138,3.039630413,285.3058472,0.306510717,0.012529491,0.08389131,11.60461807,290.2172241,3.404747486,279.8062439,0.401452214,0.021741342,0.148918793,7.823750019,283.848114,3.165773869,273.9398499,0.493611425,0.575705945,3.603854179,6.778561115,278.4060059,3.386323214,271.6339417,0,0,0,0,0,0,0,0,1,0,0.477147947,0.4252252776666667,0.3907569846666667,0.40052478533333336,0.4234137486666667,0.6963731053333332,0.11812822066666667,0.00035872666666666666,0.2033255926666667,0.2545464113333333,3.630523602,0.45443985866666664,0.0025658126666666665,1.2788880939999998,1.3416043418333334,6.649895032333333,12.067238489333334,17.653470356666663,8.735643068,11.276561736583332,279.8996581666667,291.8311055666666,297.3931071,284.1571146666667,288.320246375,3.5242388246666665,3.430888335,2.8592464129999997,3.318948189666667,3.2833304405833332,271.33448283333337,280.269399,287.16852826666667,275.1266785,278.47477215000004
2008,39376.0,212454.0,836560.0,0.498452723,1.104247212,6.030700684,5.618731499,276.7405701,3.658499956,268.8812866,0.464142084,1.615829587,7.748078823,6.222938061,279.2901917,3.588607073,270.7637634,0.416116565,1.339720368,4.944441795,6.839997768,282.8161011,3.858328581,272.0359497,0.378229648,0.875905395,2.862891674,8.342019081,287.085022,3.9249506,274.2197571,0.419267207,0.385755002,1.127915502,11.46357155,291.4608459,3.812541485,279.5357361,0.325342178,0.06069354,0.175372347,15.08716106,297.0363159,3.451269627,283.7596436,0.421851754,3.26e-05,0.000114779,18.06108284,298.2563782,2.883405924,287.6371155,0.437559694,3.75e-05,0.000300854,18.04244804,297.4000854,2.809691191,287.6080933,0.347695827,6.88e-05,0.000642564,15.3206234,294.3548889,2.936541796,284.7094727,0.294955164,0.011598398,0.077355221,10.39650154,288.8705139,3.253773451,278.3692627,0.382505804,0.04555672,0.292876989,7.7418437,283.2382813,3.317810059,274.1863403,0.499886662,0.424812108,2.705877542,6.52165699,278.4377747,3.7558496,270.8400574,0,0,0,0,0,0,0,0,1,0,0.4595704573333333,0.37427967766666664,0.4023690916666667,0.39244920999999994,0.4071671091666666,1.3532657223333333,0.44078464566666664,4.630000000000001e-05,0.16065574200000002,0.4886881025,6.241073767333333,1.3887265076666668,0.0003527323333333333,1.0253699173333333,2.1638807311666666,6.227222442666666,11.630917230333333,17.14138476,8.220000743333333,10.804881294083334,279.61562096666665,291.8607279333333,296.67045083333335,283.5155233,287.9155807583333,3.7018118700000002,3.7295872373333334,2.8765463036666667,3.442477703333333,3.4376057785833334,270.5603332333333,279.1717122666667,286.6515605,274.46522013333333,277.71220653333336
2009,39214.0,225200.0,883100.0,0.401366621,0.891335964,4.706707001,5.486289501,277.553772,3.395330667,268.7276001,0.439484119,0.953718662,4.560602665,6.027862072,280.1611328,3.759330034,270.2642212,0.47407952,0.732005894,2.964090109,7.332782745,283.5166931,3.848205328,272.8806152,0.436389267,0.631827056,2.483294249,8.689017296,287.0743713,4.107868671,275.4129944,0.48048991,0.200030953,0.59194535,12.88086605,292.6073914,3.32507205,281.7721863,0.457336694,0.008782668,0.028745728,16.32527161,296.1002808,3.131163597,285.6871338,0.424854815,0.0,0.0,17.19831467,298.1610718,2.918564558,286.8261108,0.37960875,9.22e-07,2.27e-05,17.35139084,297.6307678,2.920011997,286.672699,0.436669737,0.001591725,0.010717719,15.70118141,294.4842834,2.834689379,285.1079102,0.473911881,0.04702593,0.301732332,11.28605366,287.5588074,3.490922451,279.4348145,0.389344245,0.076335937,0.473512471,8.348035812,283.9551697,3.11365366,275.4083862,0.547912419,0.562028289,3.487910032,5.984476089,276.4783325,3.408993483,270.0773926,0,0,0,0,0,0,0,0,1,0,0.4383100866666667,0.45807195700000003,0.4137111006666667,0.470389515,0.44512066483333335,0.8590201733333332,0.28021355900000006,0.0005308823333333334,0.22846338533333332,0.342057,4.077133258333333,1.0346617756666667,0.003580139666666667,1.4210516116666667,1.6341066963333335,6.282311439333333,12.631718318666666,16.75029564,8.539521853666667,11.050961812916668,280.41053263333333,291.9273478333334,296.7587076666667,282.6641032,287.94017283333335,3.6676220096666667,3.521368106,2.8910886446666666,3.3378565313333333,3.3544838229166665,270.6241455,280.9574381666667,286.20224,274.9735311,278.18933869166665
2010,47308.0,228628.0,1081592.0,0.533695102,0.996727765,5.551730156,5.705517292,276.0760803,3.342408419,269.6374512,0.55000478,1.598314404,7.90702486,5.688384056,276.7281799,3.259470463,270.3875122,0.454266191,1.16614759,4.817114353,6.918425083,282.3399658,3.677479029,273.1506958,0.434957355,0.763613641,2.85999918,9.404324532,287.6254883,3.903109789,277.0053711,0.402384013,0.390156448,1.334260702,12.725564,291.6938782,3.647821903,280.7462769,0.375999302,0.038753774,0.124186978,17.19967461,297.4161377,3.325023413,286.0399475,0.413094908,0.0,0.0,19.71647072,298.7025452,2.986294031,288.9312439,0.344590157,9.22e-07,1.66e-05,18.97683907,298.6955261,2.905559778,288.2263184,0.309315294,4.18e-05,0.000375187,15.39812565,295.6166992,3.082751036,284.5581665,0.293310136,0.012578708,0.082614645,10.42266846,289.6333923,3.161233902,279.1374817,0.33201912,0.149782598,0.969534576,7.499882221,282.8620911,3.555221081,273.3413391,0.497296542,0.634757698,3.619031906,5.822536469,278.0300598,3.414449453,270.2042542,0,0,0,0,0,0,0,0,1,0,0.5126553576666666,0.40444689,0.3556667863333334,0.37420859933333334,0.4117444083333333,1.2537299196666667,0.3975079543333333,1.4240666666666667e-05,0.26570633466666665,0.47923961233333334,6.091956456333333,1.4394822866666666,0.00013059566666666667,1.5570603756666668,2.2721574285833332,6.104108810333333,13.109854380666667,18.03047848,7.91502905,11.28986768025,278.3814086666667,292.2451680666666,297.67159016666665,283.5085144,287.951670325,3.426452637,3.6253183683333337,2.9915349483333333,3.376968145333333,3.35506852475,271.05855306666666,281.2638651666666,287.2385762666667,274.22769166666666,278.4471715416667
2011,52488.0,233019.0,1223068.0,0.442370355,1.1794734,5.968504906,5.22070694,276.2318726,3.137341499,268.5731812,0.410812914,1.294752002,6.119615078,5.965285301,278.368103,3.792999268,269.3760071,0.480375588,1.123999119,4.540048599,7.518356323,283.8840027,3.734562397,273.6155396,0.417881578,0.801931143,2.819447517,9.48566246,288.4430237,4.27619648,276.4299622,0.40552032,0.4716371,1.558443189,11.5669899,291.4107056,3.880117893,279.3120422,0.316674262,0.097241588,0.294701636,15.07439137,297.4298096,3.600407839,283.6591492,0.38028875,0.00013373,0.000485546,18.91565704,299.5657654,2.903156042,288.3257751,0.34012571,0.0,0.0,17.92399216,299.3937988,2.846600533,287.4665527,0.349029541,3.14e-05,0.000345337,14.07584858,294.7952881,2.869735956,283.5274963,0.281706512,0.025524242,0.165583864,10.13059139,289.1438904,3.27321744,278.4665833,0.408840835,0.131942362,0.813536644,8.179729462,283.3965454,3.715148211,274.6846008,0.459433794,0.325009882,1.995023966,6.632321358,278.4433594,3.22292304,271.8222046,0,0,0,0,0,0,0,0,1,0,0.444519619,0.3800253866666667,0.3564813336666666,0.38332704700000003,0.39108834658333336,1.1994081736666666,0.45693661033333327,5.5043333333333335e-05,0.16082549533333335,0.4543063306666666,5.542722860999999,1.5575307806666665,0.000276961,0.9913814913333333,2.0229780234999994,6.234782854666666,12.042347909999998,16.971832593333332,8.314214069999998,10.890794356999999,279.4946594333333,292.4278463,297.9182841,283.66126506666666,288.37551372499996,3.5549677213333335,3.918907404,2.873164177,3.403762897,3.4377005498333335,270.52157596666666,279.80038453333333,286.4399413666667,274.99112956666664,277.9382578583333
2012,51230.0,234472.0,1201200.0,0.420784384,0.340496093,1.870329022,6.088713169,279.4821777,3.517981291,270.4493103,0.509944022,0.5092507,2.669447184,6.814100266,280.1052856,3.527358294,272.1589661,0.431103528,0.48575291,2.219815969,9.170501709,286.2087097,3.803266764,275.70755,0.420660019,0.237119332,0.930861175,9.711136818,288.8909607,3.711073399,277.1502075,0.339945078,0.034524351,0.12295305,12.50771713,293.7062073,3.468351364,280.6058655,0.308925301,0.000354757,0.002223334,14.32692623,297.5540466,3.493639469,282.9604187,0.416489929,0.0,0.0,18.29446602,299.2576294,2.901652575,287.8735962,0.389733642,0.0,0.0,17.44383049,298.4344177,2.810221672,287.1139526,0.37301293,5.53e-05,0.000496332,14.87549496,294.9024353,2.809047461,284.0955505,0.342659891,0.021549834,0.137517735,10.69046974,289.1072083,3.355731487,278.7166138,0.373310924,0.054842394,0.344325334,7.683189392,283.7758789,3.079879999,274.2326355,0.547662258,0.373521388,2.316430807,7.099543571,279.7185364,3.429365158,272.2840271,0,0,0,0,0,0,0,0,1,0,0.453943978,0.35651013266666665,0.3930788336666667,0.4212110243333333,0.4061859921666667,0.4451665676666667,0.09066614666666666,1.8433333333333335e-05,0.14997120533333333,0.17145558824999999,2.2531973916666668,0.35201251966666663,0.00016544400000000002,0.9327579586666667,0.8845333285,7.357771714666666,12.181926726,16.871263823333333,8.491067567666667,11.225507457916667,281.9320576666667,293.3837382,297.5314941333333,284.20054120000003,289.2619578,3.6162021163333335,3.5576880773333333,2.8403072359999997,3.288325548,3.3256307444166664,272.77194213333337,280.23883056666665,286.3610331,275.0777588,278.61239115
2013,45810.0,245411.0,1124230.0,0.477851242,0.713582814,4.057852745,6.294389725,277.2928467,3.343913317,270.1315002,0.462339222,0.798252583,4.120765209,5.7619133,278.6335754,3.598146915,269.8639221,0.457588941,0.616971254,2.744309664,6.266626835,282.4477844,3.659151793,271.2723083,0.439776212,0.33448118,1.348182082,8.84131813,287.0804138,3.867347479,275.4492493,0.435767204,0.147612527,0.494996876,11.83650398,291.9657593,3.742296219,279.8798218,0.386089832,0.00997052,0.030750586,15.80064964,297.342804,3.399821281,284.5142212,0.503525198,0.0,0.0,18.52762794,298.1481934,2.913510799,288.1528625,0.432632267,0.0,0.0,17.99557304,297.6279907,2.760979414,287.5654907,0.365788013,0.001772094,0.012379038,15.93173218,294.7696533,2.987487078,285.6435852,0.361332655,0.029166449,0.188147575,11.06894684,288.4441223,3.188222647,279.0949707,0.45143351,0.13117303,0.836060524,7.85368824,282.1722717,3.442668915,274.1933899,0.47596702,0.463371217,2.85983777,6.320270538,277.4541931,3.272976398,270.5328979,0,0,0,0,0,0,0,0,1,0,0.46592646833333334,0.420544416,0.43398182599999996,0.4295777283333333,0.43750760966666663,0.709602217,0.16402140899999998,0.0005906980000000001,0.20790356533333335,0.27052947233333335,3.6409758726666666,0.6246431813333332,0.004126346,1.2946819563333334,1.3911068390833332,6.107643286666668,12.159490583333332,17.48497772,8.414301872666666,11.041603365666667,279.4580688333333,292.1296590333333,296.8486124666667,282.6901957,287.78163400833336,3.533737341666667,3.669821659666667,2.8873257636666665,3.30128932,3.34804352125,270.4225768666667,279.94776410000003,287.12064613333337,274.6070861666667,278.0245183166667
2014,54710.0,245277.0,1341910.0,0.419254035,0.483761847,2.656296015,4.823203564,276.801178,3.608246803,266.9347839,0.521349609,0.807154655,4.333953857,5.943309307,278.7684937,3.416712284,269.8678894,0.480832726,0.564670801,2.332950115,6.580260277,282.3292847,3.797831774,271.5708618,0.486022592,0.450999618,1.596438169,8.621479988,287.6237183,4.016966343,275.2236633,0.429378152,0.239451617,0.752735376,11.52584076,292.2301025,3.599624872,279.2940369,0.422781378,0.019901345,0.058905028,16.05024529,296.8046265,3.461206913,284.5783386,0.474435925,9.22e-07,6.61e-06,17.37078857,297.7411804,2.952556849,287.0937195,0.444080591,1.38e-06,1.67e-05,18.18891907,297.3668518,2.738026619,287.8843689,0.437948823,0.000361056,0.0027031,16.69881058,294.6542053,2.90327239,286.3426514,0.34841457,0.00251946,0.01799454,11.69710255,290.1425781,3.120253086,280.4741821,0.417310983,0.089547232,0.593015075,7.176123142,281.7053528,3.605320692,272.6064758,0.598300338,0.263577163,1.60358727,7.565501213,279.6947327,3.150071144,273.8630676,0,0,0,0,0,0,0,0,1,0,0.4738121233333334,0.44606070733333336,0.45215511299999994,0.45467529700000003,0.4566758101666667,0.618529101,0.23678419333333334,0.00012111933333333332,0.11854795166666666,0.24349559133333334,3.1077333289999998,0.8026928576666666,0.0009088033333333333,0.7381989616666665,1.1623834879166666,5.782257716,12.065855346,17.419506073333334,8.812908968333334,11.020132025916666,279.2996521333334,292.2194824333333,296.5874125,283.8475545333333,287.9885254,3.6075969536666666,3.692599376,2.864618619333333,3.2918816406666664,3.3641741474166666,269.45784503333334,279.69867960000005,287.1069132666667,275.6479085,277.97783660000005
2015,61960.0,227059.0,1406860.0,0.530850053,0.45845136,2.549400806,6.052932262,277.7053223,3.168040752,270.8343506,0.469754666,0.566206634,3.058508635,5.953324795,278.2624207,3.449519396,269.9768982,0.507784367,0.452771366,2.153953791,8.198619843,284.1047668,3.187619686,274.7623291,0.507099092,0.20376271,0.725395858,10.12307644,288.1380615,3.626955986,277.4051514,0.536098719,0.122437589,0.45174402,13.49535179,291.5594177,3.455662012,282.6057739,0.440910041,0.01904867,0.060656801,17.53470802,297.1954346,3.065161467,286.8437195,0.464189321,0.0,0.0,19.25028038,298.2253418,2.954055309,288.7519531,0.40080902,3.07e-07,8.45e-06,17.82839012,298.091095,2.82712245,287.510376,0.417600185,7.09e-06,9.64e-05,16.35851669,296.0353699,2.931401014,285.9030457,0.450964272,0.004306505,0.029159484,12.26549721,290.2778931,3.224415541,281.6498108,0.432792693,0.174591243,1.091883183,9.181645393,283.7868347,3.487729549,276.1329346,0.516492009,0.507585227,3.125163317,8.028861046,280.6728821,3.509278774,273.9068909,0,0,0,0,0,0,0,0,1,0,0.502796362,0.4947026173333333,0.42753284199999997,0.46674965800000007,0.47294536983333335,0.4924764533333333,0.11508298966666668,2.4656666666666666e-06,0.22882765833333332,0.20909739174999997,2.587287744,0.41259889299999997,3.495e-05,1.4154019946666667,1.1038308954166667,6.7349589666666665,13.717712083333334,17.812395730000002,9.825334549666666,12.022600332416665,280.0241699333333,292.2976379333333,297.4506022333333,284.9125366333333,288.6712366833333,3.268393278,3.382593155,2.9041929243333335,3.407141288,3.2405801613333334,271.8578593,282.2848816,287.38845826666665,277.2298787666667,279.69026948333334
2016,66085.0,216525.0,1430903.0,0.496093601,1.10766995,5.971856594,5.75682354,277.2126465,3.361241817,270.142334,0.411465734,1.155476451,5.101968288,6.203042507,280.8474426,3.627964735,270.953064,0.493424535,0.622929513,2.312097788,8.357077599,285.2470398,3.801526308,274.9845886,0.451851755,0.463759512,1.664114594,9.649668694,287.9451904,3.706115961,277.3113403,0.467610747,0.257718384,0.839490235,12.49273396,291.3943176,3.38788867,281.3157349,0.390177757,0.027166016,0.081286713,16.49221039,297.7142639,3.086696386,285.597168,0.409435987,0.0,0.0,18.73810196,299.451416,3.101215601,287.7832031,0.469972312,4.97e-05,0.000395505,19.44067383,298.0115662,2.768642187,288.5862122,0.368590146,0.000805309,0.005730685,16.58563614,295.3955078,2.994509935,285.8783264,0.363119245,0.003274412,0.023224914,12.31114483,291.1920471,3.274778128,281.3714294,0.398438364,0.052560572,0.345200151,8.958846092,285.0411377,3.257729769,276.4162292,0.552474499,0.416805357,2.542669535,7.055047512,278.8860779,3.399178267,271.9987488,0,0,0,0,0,0,0,0,1,0,0.4669946233333333,0.436546753,0.4159994816666667,0.4380107026666667,0.4393878901666667,0.9620253046666667,0.24954797066666667,0.000285003,0.15754678033333333,0.34235126466666665,4.461974223333333,0.8616305139999999,0.0020420633333333334,0.9703648666666665,1.5740029168333332,6.7723145486666665,12.878204348000002,18.25480397666667,9.441679478,11.836750587833333,281.1023763,292.3512573,297.61949666666663,285.0397542333333,289.02822112499996,3.5969109533333334,3.3935670056666667,2.9547892410000003,3.3105620546666668,3.3139573136666667,272.0266622,281.4080810666667,287.41591389999996,276.5954691333333,279.36153157499996
2017,64470.0,250796.0,1616880.0,0.560903192,1.206045747,6.380722046,7.116106987,278.9957581,3.580327511,272.5186768,0.511677921,1.275066257,5.187420368,7.949577332,282.6418152,3.652056456,274.3804321,0.471886963,0.939827621,3.440948486,8.231719017,285.0621033,3.815306664,274.7557983,0.487412333,0.546752095,1.8313483,10.32281399,288.7483521,3.90119648,278.1338806,0.409176558,0.243080214,0.790939748,12.23776913,291.8809509,3.648461819,280.8843994,0.403603047,0.027250696,0.084262379,15.96182251,297.1681213,3.297062874,284.881073,0.45818761,0.0,0.0,19.29416466,298.9883118,2.793512821,288.7420959,0.462876648,0.0,0.0,18.62430191,297.4218445,2.742956638,288.2279968,0.364568502,0.003492956,0.023874706,15.6262188,294.8286743,3.046885729,285.2417603,0.324555784,0.009324221,0.062237859,11.7349844,289.9095154,3.428830147,279.5951538,0.457885623,0.044031039,0.273500413,8.99966526,285.0173035,3.205908298,276.2872314,0.504538238,0.129984826,0.828157544,6.234240532,278.8575439,3.209961653,270.217041,0,0,0,0,0,0,0,0,1,0,0.514822692,0.43339731266666665,0.4285442533333333,0.42899321500000004,0.45143936825,1.1403132083333334,0.27236100166666666,0.0011643186666666667,0.061113362000000004,0.3687379726666667,5.0030303,0.9021834756666666,0.007958235333333332,0.38796527199999997,1.57528432075,7.765801111999999,12.840801876666667,17.848228456666664,8.989630064000002,11.861115377333332,282.2332255333333,292.5991414333333,297.0796102,284.59478759999996,289.1266911916666,3.682563543666667,3.615573724333333,2.861118396,3.2815666993333337,3.3602055908333335,273.88496906666666,281.2997843333333,287.403951,275.3664754,279.48879495
2018,58440.0,212500.0,1241850.0,0.481694818,0.268812001,1.635594964,5.590767384,277.7076721,3.441372633,268.893219,0.570604265,0.314843446,1.827200532,7.840893269,280.8117676,3.586313963,273.1047668,0.505629838,0.425076187,2.15507102,7.262094498,283.308136,3.796277523,272.9333801,0.458810985,0.251517892,0.978147864,8.219968796,286.9137878,3.966217041,274.677887,0.457575351,0.069392942,0.233343109,14.1122551,294.2703857,3.383626223,282.8395081,0.417769432,0.00070274,0.002300128,16.83208084,297.8887939,3.369935274,285.4990845,0.483176112,0.0,0.0,18.85068512,299.1473389,2.787474871,288.3649902,0.454189956,0.0,0.0,18.83159828,298.2961731,2.941842556,288.2095642,0.43934679,2.86e-06,3e-05,17.72259712,295.7753296,2.911999226,286.5990906,0.481588393,0.026248872,0.164410844,13.02292061,288.8194275,3.228362799,281.9286194,0.476151764,0.126427278,0.79371953,7.678891659,281.6937561,3.258145094,273.5645752,0.539949954,0.389026731,2.320762157,6.931419849,279.0042114,3.295615673,272.6202393,0,0,0,0,0,0,0,0,1,0,0.5193096403333334,0.44471858933333336,0.45890428599999994,0.49923003699999996,0.48054063816666664,0.33624387800000005,0.10720452466666668,9.533333333333333e-07,0.18056762699999998,0.15600424575000002,1.8726221719999998,0.40459703366666666,1e-05,1.092964177,0.8425483456666667,6.897918383666667,13.054768245333335,18.46829350666667,9.211077372666667,11.908014377083333,280.6091919,293.02432246666666,297.73961386666673,283.17246500000005,288.63639830833336,3.6079880396666666,3.5732595126666666,2.8804388843333335,3.2607078553333335,3.330598573,271.6437886333333,281.0054932,287.72454833333336,276.0378113,279.10291036666666
